358.27,536.27,173.37
126.26,513.57,166.74
111.36,192.6,137.44
503.9,4.489,486.07
117.46,734.68,61.479
971.89,56.339,804.7
337.85,154.12,48.18
950.55,429.55,95.698
524.36,815.03,338.75
12.307,891.47,478.75
285.88,894.57,368.3
691.85,515.64,829.47
893.32,112.36,521.06
856.32,964.48,373.99
885.68,693.75,330
867.39,859.14,842.89
248.53,37.568,544.62
30.326,229.6,250.04
19.97,67.847,151.08
115.97,775.79,741.88
470.69,163.02,761.83
918.76,940.81,2.2702
690.3,41.846,900.63
699.03,628.78,499.95
875.94,958.4,371.41
343.77,6.0221,522.62
49.708,998.21,849.55
284.32,737.68,492
176.94,37.499,731.1
5.3386,312.17,666.85
613.59,833.66,361.84
453.72,112.47,908.27
74.11,422.45,706.78
467.44,910.73,339.02
231.6,164.26,451.3
494.84,261.22,775.51
345.91,183.04,849.5
59.491,870.42,955.32
883.32,482.11,521.82
55.31,169.2,181.57
513.36,440.99,860.87
425.85,73.966,693.25
706.07,585.56,401.64
637.68,411.47,425.27
82.457,111.41,913.17
201.2,644.12,747.83
914.91,322.98,689.74
990.74,576.5,466.43
623.32,843.68,130.41
833.14,467.38,358.45
694.24,39.101,322.37
81.375,732.69,534.23
16.66,631.1,252.01
516.87,459.16,323.48
951.39,57.018,905.36
348.11,595.58,246.47
511.97,741.82,678.81
885.88,481.92,0.11539
966.04,155.1,787.57
896.64,594.97,588.16
706.62,528.34,990.15
417.41,272.93,66.42
710.63,447.22,608.79
470.84,998.89,277.89
328.89,731.07,250.53
713.49,396.25,876.47
55.424,73.161,245.23
290.48,647.99,973.35
789.68,569.16,547.09
794.06,843.02,310.22
745.09,70.473,613.58
880.84,744.4,489.25
193.22,771.79,581.8
579.86,404.59,970.03
974.18,103.05,449.51
440.19,804.38,404.58
527.53,289.29,722.48
438.57,57.987,762.68
504.63,266.23,251.67
484.51,504.03,848.52
26.022,268.52,575.66
192.79,204.21,445.78
769.09,228.63,935.87
965.46,233.11,575.92
839.2,533.63,44.818
0.55094,592.12,667.08
175.26,205.51,650.5
278.43,664.14,512.01
108.25,977.38,98.166
4.6772,997.39,829.65
26.917,154.87,739.98
767.11,571.32,496.03
504.9,195.66,354.27
33.359,307.38,30.704
187.94,241.66,710.6
785.48,390.36,900.92
337.17,367.23,897.92
289.89,635.61,166.87
61.384,145.22,826.1
278.75,781.95,749.42
121.55,261.02,638.44
493.46,335.71,111.21
387.76,117.39,48.337
140.02,778.81,922.82
869.88,816.76,468.21
445.56,231.5,706.74
685.94,649.23,187.28
612.32,653.58,402.2
911.96,870.39,702.43
522.6,644.4,95.64
205.21,133.5,86.66
283.05,380.86,395.7
947.89,849.93,6.4937
108.99,397.86,650.66
956.92,652.66,128.24
367.45,238.54,47.799
378.47,357.75,612.76
158.39,319.15,477.16
399.25,797.35,210.08
3.0618,541.81,297.72
922.16,165.67,247.93
843.31,829.84,232.74
776.36,616.47,532.39
389.89,751.97,381.22
848.17,245.86,762.41
443.51,260.93,45.606
593.64,767.43,768.65
657.42,471.31,718.13
42.236,215.85,557.37
961.78,696.6,587.58
174.55,688.68,8.0019
377.93,783.76,679.75
495.89,923.41,248.3
252.71,335.77,342.4
325.39,545.69,566.24
804.97,571.76,424.39
574.65,102.64,766.77
905.79,771.69,121.72
261.55,927.22,152.55
221.1,719.81,740.66
496.11,291.31,459.53
806.44,522.71,132.32
528.86,899.43,647.55
940.77,22.199,404.97
658.42,388.7,666.38
887.36,558.05,188.6
120.62,831.63,774.14
519.35,511.27,541.39
123.56,664.42,67.192
189.26,785.34,477.07
262.52,354.79,45.78
598.5,268.09,226.13
534.21,155.77,355.08
885.6,635.34,720.02
856.03,536.31,617.17
686.94,117.27,3.0178
889.38,979.82,553.24
165.6,723.87,819.62
757.5,49.812,755.17
285.89,852.96,123.93
111.14,390.35,262.96
501.79,277.81,991.52
688.53,482.69,99.007
656.75,316.22,381.06
341.09,704.35,191.3
507.78,789.88,569.98
747.53,56.804,617.15
547.81,668.56,4.1432
285.73,743.16,830.46
335.21,242.59,199.21
882.82,934.24,189.89
922.23,776.17,960.85
856.48,215.75,625.24
805.56,127.87,867.72
285.78,437.15,558.08
824.66,86.417,599.46
246.73,958.99,415.86
90.07,771.07,978.77
637.62,782.13,358.63
626.93,669.59,473.7
479,584.5,849.33
717.84,169.36,774.72
743.42,345.31,379.84
590.73,263.84,694.16
659.39,969.6,192.6
758.36,173.4,138.36
988.05,926.43,140.31
188.11,317.38,756.65
996.4,295.27,147.93
143.83,10.073,720.97
31.21,199.27,411.62
660.67,535.76,375.14
370.67,984.16,557.96
477.88,427.49,360.81
499.71,166.09,648.73
642.04,728.64,271.98
847.25,0.10425,106.19
901.1,243.35,41.183
886.4,404.55,535.68
245.39,546.31,456.08
251.04,638.28,573.57
414.08,37.878,665.2
443.15,714.44,371.69
654.82,754.06,6.7837
31.41,530.51,809.74
365.61,813.78,235.83
628.82,493.39,192.39
268.44,585.34,794.52
51.288,342.69,434.69
685.13,96.046,444.24
626.17,224.23,105.06
151.31,765.64,801.69
937.33,996.95,315.29
247.67,151.61,355.26
576.77,830.47,340.78
639.92,347.33,397.23
943.4,443.39,361.16
554.61,189.72,796.97
105.54,974.52,938.99
792.64,978.72,78.633
59.947,554.26,348.23
304.88,442.76,152.09
405.6,851.59,971.1
586.71,607.04,860.3
35.428,616,636.62
772.46,509.53,772.78
444.39,866.12,474.63
330.69,874.85,409.61
566.27,794.89,920.97
908.26,207.28,357.73
536.99,579.31,790.89
999.61,922.38,183.07
125.81,433.54,598.55
749.93,909.3,403.23
43.956,326.4,423.19
160.55,213.82,924.01
93.169,47.166,150
300.43,435.51,344.74
106.04,92.019,927.78
594.79,823.74,261.13
614.45,648.45,927.35
344.19,873.17,158.86
246.32,250.08,904.51
266.74,71.601,628.24
335.43,49.831,852.3
162.85,634.1,666.7
262.83,66.628,836.67
171.71,459.61,938.04
993.66,825.45,665.93
248.83,621.98,862.2
455.94,810.58,560.53
123.67,456.88,788.46
397.89,26.527,157.78
977.9,144.58,471.41
236.82,821.39,653.63
163.8,970.46,419.53
927.61,491.53,620.66
316.46,383.37,79.78
71.306,137.53,996.65
173.61,683.97,450.43
511.71,288.88,262.15
618.65,419.57,734.67
893.62,689.23,335.22
234.74,915.37,70.577
484.72,780.08,771.28
864.53,60.418,360.55
208.66,577.47,55.225
629.43,901.49,230.08
350.76,819.42,534.79
275.37,682.91,909.84
314.74,628.72,842.06
951.62,231.13,282.08
4.822,488.31,275.98
343.15,300.86,129.02
666.06,991.49,976.09
232.74,347.73,489.53
313.37,846.66,499.9
75.887,427.54,923.11
313.81,204.35,448.72
33.801,12.308,993.74
924.98,156.55,246.77
48.903,468.25,683.85
293.5,944.16,12.932
309.06,896.69,460.57
604.74,587.41,779.71
778.07,963.4,930.25
321.11,388.82,716.01
398.42,12.098,520.01
580.24,733.21,505.89
944.01,603.85,170.59
283.59,631.94,100.13
445.04,833.96,453.47
825.42,252.14,181.45
732.09,784.45,862.71
629.48,10.248,0.21856
491.03,905,859.2
224.12,902.96,398.29
255.67,36.181,566.08
202.87,523.65,232.17
312.71,105.43,331.39
701.27,713.62,330.92
618.88,509.91,623.37
0.49668,6.5052,903.33
986.12,458.62,5.6983
993.54,308.56,515.72
156.51,803.61,23.745
583.97,365.66,552.69
927.07,63.036,911.02
202.54,723.85,917.72
581.14,335.12,457.34
694.49,745.7,177.46
317.12,983.14,864.7
868.11,799.9,186.68
759.26,52.966,603.65
482.54,928,58.584
60.225,702.23,162.22
250.36,499.07,188.91
600.9,243.4,628.65
420.94,832.42,428.5
484.39,778.01,30.01
228.24,962.36,578.99
771.46,139.87,426.54
190.04,36.76,413.36
985.83,237.42,438.25
330.64,10.174,79.102
755.99,804.07,815.22
618.98,207.13,44.795
885.91,261.51,553.39
796.29,490.65,261.86
979.83,514.61,181.56
294.27,518.31,111.83
560.85,913.34,824.95
634.83,561.27,11.227
179.87,538.24,783.91
785.25,890.39,38.986
678.47,407.6,683.19
294.44,785.97,344.2
465.63,583.9,725.86
576.23,960.65,181.1
334.22,756.51,703.05
960.25,786.41,733.67
828.19,786,382.42
408.85,179.7,477.09
434.14,52.611,186.63
354.89,161.44,674.74
624.19,209.07,399
877.99,555.79,719.15
182.33,426.03,890.66
918.55,686.36,905.99
232.49,635.42,437.35
26.828,88.267,277.49
637.96,544.02,62.666
292.45,130.95,30.336
307.92,566.94,473.26
294.52,533.41,36.775
255.32,953.43,821.48
87.645,951.52,544.09
22.994,551.51,331.69
539.73,880.81,500.6
160.47,867.8,152.84
546.6,454.34,80.36
959.62,321.62,28.316
609.81,417.42,219.28
869.89,453.64,644.3
55.174,186.22,952.46
808.93,279.12,234.8
260.9,881.99,125.21
909.26,569.74,442.78
402.5,16.893,217.52
179.45,295.54,19.67
642.5,789.21,346.77
876.6,978.1,634.35
860.24,624.49,461.47
278.46,588.47,877.53
559.48,137.35,496.46
62.549,365.33,564.95
823.35,528.31,583.47
86.384,797.56,938.6
926.14,316.03,726.09
265.2,705.72,759.7
821.41,771.1,28.98
385.01,882.02,411.51
281.88,395.29,656.95
868.7,984.26,868.08
190.56,179.67,343.73
62.128,818.94,560.71
277.64,133.89,743.76
144.52,729.63,814.94
276.94,244.38,509.52
778.17,968.29,563.37
68.994,955.75,905.16
198.32,226.42,236.84
305.79,280.5,881.63
961.47,124.31,567.41
80.559,365.77,632.52
293.43,713.82,2.6162
305.92,685.78,773.95
713.27,869.21,227.97
938.11,143.08,559.69
643.85,137.29,466.28
112.55,816.42,909.83
118.45,417.02,278.85
110.61,211.95,850.92
120.62,297.66,967.89
558.04,277.95,207.61
91.57,928.92,421.29
518.49,575.25,721.44
246.71,241.71,558.57
310.58,128.34,312.5
376.17,754.84,467.81
669.11,869.45,316.45
664.97,223.92,583.12
775.21,289.05,616.79
573.82,814.03,188.15
413.8,101.44,294.05
946.9,231.98,48.189
739.59,804.23,728.09
136.95,291.67,962.67
609.33,753.45,201.91
249.63,431.96,239.67
880.76,462.07,15.217
14.08,127.32,890.8
409.02,733.77,790.6
176.72,237.61,74.314
952.1,257.12,663.99
262.11,614.83,298.83
398.81,418.28,734.38
911.35,921.42,894.06
409.61,923.26,275.72
849.6,40.512,934.19
690.12,39.416,164.35
230.08,631.76,781.14
182.73,21.872,869.99
79.105,988.26,471.03
973.98,477.89,304
528.77,548.5,104.92
561.58,163.66,469.86
772.62,406.2,420.37
606.77,66.29,428.22
323.19,75.071,660.01
721.38,445.65,350.67
612.91,696.61,916.08
515.19,145.75,804.98
83.498,744.45,619.37
707.49,492.26,196.41
475,759.15,798.96
728.73,276.75,662.05
267.31,566.86,653.26
304.71,328.51,600.5
195.36,347.95,871.6
476.02,208.27,630.17
220.73,507.42,95.671
46.284,46.214,535.78
212.07,685.61,997.79
482.58,412.09,218.29
170.01,39.273,717.67
580.3,846.63,512.49
214.94,973.7,515.15
417.81,228.09,740.33
319.04,702.13,570.06
739.89,506.06,535.21
118.04,771.68,55.381
455.34,23.648,164.64
187.39,253.41,77.146
59.161,506.66,757.62
916.34,732.24,579.99
477.94,271.48,934.1
193.56,749.7,212.95
719.59,170.76,749.18
279.96,935.5,714
774.33,159.43,951.21
21.223,849.84,724.8
53.11,333.91,427.83
300.32,225.19,321.68
424.24,259.51,802.29
831.52,522.45,481.53
506.58,4.5607,149.58
413.31,281.38,427.09
945.19,305.75,761.57
167.88,783.59,256.43
282.64,374.84,987.21
760.03,192.16,293.73
206.4,726.2,804.53
662.28,564.14,147
545.36,727.44,675.29
731.58,801.73,111.6
25.496,0.084176,710.12
110.62,752.97,13.611
510.93,242.58,516.24
144.25,788.14,864.93
523.51,971.96,924.23
25.781,71.112,587.56
388.4,107.12,814.93
648.19,759.4,930.37
577.81,917.75,246.88
63.312,148.56,549.36
582.88,418.43,816.89
26.108,836.69,308.45
245.3,780.67,511.98
532,168.55,181.81
176,736.69,47.082
698.63,571.45,419.64
56.142,68.932,158.41
267.22,925.22,161.74
338.79,635.64,1.4663
393.97,416.3,209.24
322.91,678.74,510.22
551.41,956.03,58.125
575.4,848.88,593.04
742.12,693.58,238.14
23.477,435.76,759.37
646.05,869.47,554.09
554.48,72.372,903.49
526.93,900.48,787.72
785.52,766.98,860
57.306,702.95,712.62
765.2,560.64,263.39
522.56,960.28,28.509
765.13,769.29,304.72
357.58,139.22,595.47
358.79,301.14,7.9572
837.67,528.4,725.65
883.3,817.87,978.43
905.89,155.32,572.88
935.33,301.52,461.59
300.39,300.07,218.5
575.82,137.06,28.163
888.73,322.74,705.23
996.06,362.11,37.522
434.87,362.9,77.759
585.9,464,342.44
466.39,368.98,960.11
623.43,939.82,67.695
241.4,664.15,168.62
115.34,447.55,222.31
452.77,632.31,511.31
999.97,760.31,143.49
428.7,131.08,975.66
86.382,211.53,955.82
195.85,728.06,523.69
92.249,627.38,65.696
675.68,556.76,836.85
9.2584,836.23,522.02
489.96,286.32,420.21
269.33,608.1,973.96
421.05,708.8,179.64
692.54,151.36,242.43
997.08,945.26,139.69
492.57,35.488,38.581
503.88,381.63,587.69
812.27,641.37,461.61
747.07,688.95,232.82
444.78,838.65,115.78
30.301,312.82,94.572
730.15,181.94,549.95
924.91,631.65,18.306
370,299.24,516.58
326.54,699.72,595.29
797.15,284.76,418.82
199.7,433.86,731.39
31.076,126.98,659.35
709.49,125.34,503.46
684.5,322.02,231.16
474.95,281,654.63
896.34,627.97,429.61
980.54,870.55,947.08
831.69,902.45,674.2
897.43,144.15,925.83
727.45,211.87,53.168
121.36,220.89,690.84
313.92,389.81,194.62
647.31,88.834,919.82
466.45,119.64,533.45
766.28,518.51,383.5
840.04,697.97,79.526
718.25,282.85,296.32
321.23,482.28,745.86
975.55,348.13,524.32
63.187,501.96,164.85
739.5,136.4,287.96
659.06,979.48,609.92
633.18,660.75,433.35
551.81,877.63,641.54
889.9,261.35,886.35
415.74,497.08,982.12
746.09,854.25,950.5
293.85,441.12,754.17
878.11,675.75,621.65
945.45,960.41,168.3
92.607,885.46,111.78
372.4,944.65,576.23
265.82,340.43,483.7
189.11,657.39,927.58
391.52,529.51,455.28
981.74,884.72,15.889
654.01,983.84,601.39
695.97,234.54,936.15
273.6,498.68,568.71
535.19,869.9,953.76
251.76,475.12,516.37
21.918,179.38,926.07
574.82,899.17,429.08
537.27,908.78,58.031
666.99,289.13,924.88
572.11,855.4,530.03
555.18,411.6,751.21
166.71,459.55,807.23
120.07,442.54,315.44
228.17,214.81,58.885
806.29,983.45,190.27
801.16,456.62,780.94
849.61,565.86,158.96
622.09,275.75,336.05
664.76,118.34,503.61
398,392.78,266.42
404.34,379.08,882.26
771.4,611.9,424.12
58.328,169.42,228.28
663.68,112.17,85.924
684.27,310.96,719.63
208.98,368.76,350.87
414.38,991.04,97.053
688.36,245.53,160.38
166.09,229.53,535.82
228.81,42.381,94.557
396.74,28.785,165.13
200.21,210.97,449.17
559.47,145.27,748.69
377.12,841.62,842.25
496.57,287.51,424.75
738.31,350.34,608.23
530.75,527.43,28.031
17.82,299.84,5.7678
322.77,667.72,508.45
850.82,165.57,78.31
348.76,113.81,318.53
453.33,756.29,213.03
991.04,338.02,952.35
40.831,75.146,104.03
763.36,665.11,782.86
430.87,347.39,933.91
758.71,973.55,546.01
905.44,894.09,608.66
929.26,101.86,492.14
611.91,752.6,222.45
526.21,524.57,593.42
366.75,883.97,553.25
923.41,778.35,178.75
89.787,541.37,347.78
120,83.293,386.08
119.14,764.97,544.77
524.2,110.18,606.94
818.57,723.25,886.42
521.1,810.11,422.1
314.09,720.41,145.42
846.08,989.41,141.27
636.17,870.71,159.64
321.68,680.32,790.66
242.8,660.33,542.13
247.29,815.43,619.35
785.88,843.65,492.05
779.33,968.44,87.416
444.28,723.41,892.9
334.96,863.03,598.92
939.46,503.15,948.87
509.67,880.67,445.66
948.75,728.4,826.27
399.49,814.1,231.89
473.05,248.51,130
227.2,972.04,912.94
893.09,607.48,572.99
266.04,163.02,679.57
856.29,912.39,270.24
850.22,219.86,966.4
238.09,193.63,949.48
444.89,981.69,272.41
408.01,619.29,27.424
122.67,502.21,302.24
664.84,494,464.68
735.47,806.07,117.96
110.4,125.95,125.71
656.99,102.84,854.45
943.57,23.37,173.81
203.13,95.51,601.06
583.58,700.22,967.96
741.65,93.851,706.74
276.02,444.78,686.05
178.04,48.009,950.6
530.91,406.76,380.19
266.09,930.11,285.2
996.4,563.34,738.97
665.88,174.35,204.93
676.29,425.9,10.923
885.86,164.61,793.84
31.26,90.866,926.62
967.7,253.92,75.722
579.71,337.56,338.11
425.11,790.95,912.85
682.82,499.76,716.56
163.29,423.18,771.13
705.22,849.56,39.145
874.66,728.24,869.76
306.5,842.05,313.24
967.15,584.2,786.14
600.9,336.51,835.46
580.4,436.73,240.63
537.82,681.27,333.89
84.513,789.24,51.622
42.565,307.19,280.07
719.99,142.4,1.1344
323.57,205.78,798.37
146.82,106.87,905.87
837.29,909.8,946.29
734.5,386.21,36.029
385.95,526.15,782.05
352.71,688.5,660.34
424.34,80.882,536.45
833.32,821.66,686.5
71.413,132.12,541.42
61.222,719.04,957.86
702.67,327.73,992.8
757.59,208.48,924.17
182.44,968.94,283.03
104.59,424.75,56.839
856.64,292.55,997.66
696.76,535.59,966.86
888.88,541.05,602.76
627.38,266.94,128.71
272.53,493.56,814.62
583.84,335.34,173.02
864.71,217.82,761.22
318.42,409.07,585.3
166.33,924.71,663.65
37.559,559.26,264.61
50.853,965.69,81.571
730.4,62.353,745
794.4,229.64,182.13
40.029,537.59,5.0057
659.13,13.193,680.12
94.403,879.75,502.02
610.8,764.66,965.29
152.02,123.17,636.01
100.3,120.7,478.12
466.58,924.14,903.56
834.88,62.835,20.321
965.32,311.32,188.36
284.73,547.61,254.82
838.51,793.71,45.581
443.42,55.358,186.96
71.178,528.32,946.09
75.263,982.8,191.58
355.48,263.35,946.61
852.42,49.703,777.33
67.329,126.11,387.67
133.21,456.33,80.785
835.78,922.33,238.65
819.15,498.83,870.16
74.966,347.93,408.03
720.52,820.06,490.43
945.63,840.3,923.96
815.48,956.29,340.45
616.06,69.557,652.98
91.59,557.72,487.84
819.26,241.42,536.28
619.85,324.21,806.44
848.73,255.23,804.89
947.21,949.23,458.16
153.09,398.47,304.94
259.74,533.15,636.21
465.71,72.377,250.47
171.69,132,436.03
580.16,392.23,473.57
44.684,949.67,860.69
227.51,486.24,975.79
859.48,705.71,223.97
35.322,449.28,205.84
540.83,744.14,684.74
920.56,982.36,653.59
215.77,256.54,289.55
224.49,308.05,932.86
975.9,516.44,554.67
635.65,821.9,332.66
838.23,485.26,744.91
850.13,660.42,357.25
258.75,581.57,131.06
869.91,494.58,818.82
325.95,225.68,140.21
921.11,321.28,497.99
900.58,400.1,332.71
991.96,888.87,69.209
25.947,51.656,856.12
637.26,520.44,911.89
300.33,123.9,890
964.45,213.2,425.3
316.09,783.91,173.48
197.58,828.16,95.271
903.84,820.96,322.96
663.63,157.75,924.87
203.57,339.98,997.6
454.17,197.48,308.66
595.01,48.124,563.33
350.41,784.81,962.45
